gene	beta	hr	se	z	p	q
AL133406.2	-0.28065061646244427	0.7552921760391029	0.41109949024866493	-0.6826829590391488	0.4948072000597743	0.9993228105536583
AL031432.3	-0.2917307171281868	0.7469696550270466	0.42733319406064535	-0.6826774076595267	0.4948107087015652	0.9993228105536583
PLEKHM2	-0.2257794970912147	0.7978940202220461	0.3307414858433674	-0.6826464376414497	0.4948302829446698	0.9993228105536583
TBL1XR1	0.18055858069223565	1.1978862924333653	0.26455668674971455	0.682494866830012	0.49492608749836275	0.9993228105536583
AC139887.4	-0.11957616000231182	0.8872964287476074	0.1752264779604105	-0.6824091963391975	0.4949802423028249	0.9993228105536583
SEC24B-AS1	0.299571325395979	1.3492802813947813	0.43900312868169006	0.6823899553872896	0.49499240550253853	0.9993228105536583
ANKRD18EP	-0.1349317211353272	0.8737755700552107	0.1977438301787389	-0.6823561625834981	0.4950137680661415	0.9993228105536583
DCK	0.14190992836597896	1.1524728387501655	0.20797893642289186	0.6823283684720257	0.49503133884700823	0.9993228105536583
SCARB1	-0.15547776995959217	0.856006105767743	0.22787779549420423	-0.6822857383818537	0.49505828923073514	0.9993228105536583
AC007686.3	-0.2831803414160054	0.753383909286822	0.4150702454676465	-0.6822467871599784	0.495082914550266	0.9993228105536583
RTL8C	0.18604647712069639	1.2044782397572649	0.27272954716851144	0.6821647271160679	0.495134795803823	0.9993228105536583
DUSP11	0.285484979572074	1.3304070919495785	0.41852423435798136	0.682122936106698	0.49516121866986884	0.9993228105536583
RFX3	-0.16128254377912163	0.8510515778047874	0.2364692221385908	-0.6820445482101536	0.4952107823874754	0.9993228105536583
FANCF	0.19029336414106157	1.2096044001674195	0.2790231719257782	0.6819984262514251	0.49523994598167875	0.9993228105536583
PCDHGB4	0.13154536016168145	1.1405896438796408	0.19303269915356067	0.6814667190507188	0.49557621851893296	0.9993228105536583
SDHB	0.2404483930144394	1.2718192973754463	0.3528519519546672	0.6814427174979356	0.4955914009196336	0.9993228105536583
AL157871.5	-0.17423053486170492	0.8401032022569678	0.2556821792765516	-0.6814340184157036	0.49559690366459797	0.9993228105536583
AC027763.2	-0.1312999813372503	0.8769546648959642	0.19272881788503837	-0.681268026121397	0.4957019110207619	0.9993228105536583
CCL28	-0.10541329870803862	0.8999524965085095	0.15473452498019896	-0.6812526081139818	0.49571166511361264	0.9993228105536583
JCAD	0.1066355470498625	1.1125287162112694	0.15654952130809138	0.681161757371346	0.4957691432709579	0.9993228105536583
COPG2	0.15835736541760145	1.171584803797673	0.23251394368338518	0.6810661025699046	0.4958296646361884	0.9993228105536583
CYP1B1	-0.10171391071931735	0.9032879357024378	0.14936718268221824	-0.6809655835560331	0.49589326786650734	0.9993228105536583
RPL23AP53	-0.1983209710312151	0.8201065804338075	0.2912350856348402	-0.6809652435897653	0.4958934829869568	0.9993228105536583
RNF141	0.17069916613344369	1.1861338661059755	0.2506852910278312	0.680930123317417	0.4959157063093804	0.9993228105536583
AC105219.3	0.12927463307465395	1.138002614410649	0.1899063853536859	0.6807282063417193	0.49604348516408625	0.9993228105536583
AC112694.2	-0.18290121483319027	0.8328504249416909	0.2686915957051853	-0.6807105907170753	0.4960546336697713	0.9993228105536583
TWNK	0.15969124558270026	1.173148600255865	0.23462042775642744	0.6806365801552653	0.49610147463720233	0.9993228105536583
DUSP2	-0.1426115636702144	0.8670908130624375	0.2095296576482403	-0.6806271020097384	0.4961074734853379	0.9993228105536583
POU5F1P3	0.23684971999355858	1.2672506610272194	0.34798830351336774	0.6806255198875101	0.49610847483593723	0.9993228105536583
CCR2	-0.13268979351322116	0.8757367091858033	0.1949808654075648	-0.680527257050902	0.49617066907846397	0.9993228105536583
SLC39A10	0.15684244079832887	1.169811284847779	0.23052266082375192	0.6803775396217733	0.49626543886256536	0.9993228105536583
RPS6KA1	-0.2024481548219105	0.8167288249518584	0.29758811667120944	-0.6802965020461001	0.4963167389450751	0.9993228105536583
AC242842.1	0.12091686198008629	1.1285310846272847	0.1777716684227375	0.680180723131587	0.49639003661536796	0.9993228105536583
PSMB8-AS1	0.15342660360132612	1.1658222168296657	0.2256276075445256	0.6799992486338302	0.4965049366616636	0.9993228105536583
TMX4	-0.1438103197192748	0.8660520054680366	0.21150007437634394	-0.6799539912377441	0.4965335934584938	0.9993228105536583
RCCD1	0.16806828718475625	1.1830173928168592	0.24719396920103742	0.679904480388314	0.4965649445345486	0.9993228105536583
AC079305.1	0.1756054202926739	1.1919676396054906	0.2583254945668746	0.6797835443501441	0.4966415276403955	0.9993228105536583
GRAMD4	-0.13582417643831787	0.872996112281438	0.1998424973839006	-0.679656120276547	0.49672222612587347	0.9993228105536583
GRK4	0.2529354930395804	1.2878002020785453	0.37223665077128426	0.6795018505445161	0.4968199354924381	0.9993228105536583
AC017104.1	-0.13437121998383675	0.8742654595473577	0.19775759968746356	-0.6794743675904099	0.4968373433652431	0.9993228105536583
LRRN2	-0.16510916818409865	0.8478011461242162	0.24300931435332532	-0.6794355542439697	0.49686192853223465	0.9993228105536583
LMNTD2	0.12543520799658575	1.1336417156630474	0.18462128271591058	0.6794190038729256	0.4968724120727237	0.9993228105536583
RPS6KA6	0.14493303512735128	1.1559621588173747	0.21332495073656124	0.679400298122331	0.496884261042267	0.9993228105536583
PON2	0.12256287803162594	1.1303901945498787	0.18040407802279868	0.6793797533564456	0.49689727509106696	0.9993228105536583
LRSAM1	-0.19373644723654623	0.8238750101935639	0.2851948537355424	-0.6793125636698747	0.4969398375580343	0.9993228105536583
RHOQP2	-0.2873951732150107	0.7502152052972193	0.42318397048281386	-0.679125848947254	0.49705812542285344	0.9993228105536583
ATF6B	0.19757954873917372	1.2184499872747985	0.29100723081228386	0.6789506507713676	0.4971691309441093	0.9993228105536583
COL8A1	0.10334074779098575	1.1088691894352327	0.1522304302298889	0.6788442207968997	0.49723657139740274	0.9993228105536583
SNORD12C	-0.10317861110505207	0.9019658579748233	0.15200161100199241	-0.6787994576169303	0.49726493750472733	0.9993228105536583
ARHGEF28	-0.12621347211813913	0.8814266666810074	0.18597150408353774	-0.6786710294145091	0.49734632632282416	0.9993228105536583
KAT8	-0.309625640458662	0.7337215804913172	0.4562359051862087	-0.6786525061684722	0.4973580656468688	0.9993228105536583
CXXC1	-0.16298706511710212	0.8496021778481968	0.24018751863870605	-0.678582575984183	0.49740238605010845	0.9993228105536583
LINC02542	-0.10510364637999287	0.9002312120444143	0.15489190443759282	-0.6785612634928894	0.4974158939145732	0.9993228105536583
COL3A1	0.0750528653661534	1.0779411351311723	0.11061188534368863	0.6785244201647253	0.49743924568964815	0.9993228105536583
AC112721.2	0.1651259420785158	1.1795416632859583	0.24336887134113147	0.6785006692456484	0.4974542996369862	0.9993228105536583
TMEM217	0.23230407087121957	1.2615032569098903	0.34239075896164683	0.6784764623195958	0.49746964286297723	0.9993228105536583
FBXL6	0.14194740866068262	1.152516034581291	0.20922380410608332	0.6784476999027828	0.4974878738515085	0.9993228105536583
AP5S1	-0.26454878010929317	0.7675522066738334	0.3899794526697191	-0.6783659454318597	0.4975396956684546	0.9993228105536583
WDR35	-0.17092108801049025	0.8428880848230214	0.25196581685156894	-0.6783503022204734	0.497549611779581	0.9993228105536583
SNHG5	0.1250853446452111	1.1332451653464037	0.18440573403713856	0.6783159173348667	0.49757140846338954	0.9993228105536583
BMP8B	0.14124258714758556	1.151704002688319	0.2082415498128796	0.6782632345682331	0.49760480521593564	0.9993228105536583
SNORA53	-0.09891197882344868	0.9058224360711883	0.1458403287524935	-0.6782210357692816	0.4976315568139422	0.9993228105536583
KDM4A-AS1	-0.23670340676181573	0.789225332204868	0.34904427145583744	-0.6781472326548824	0.49767834556062596	0.9993228105536583
SMARCA5	0.21062294954474425	1.2344468185666064	0.3106496858001732	0.6780079271679302	0.4977666670383796	0.9993228105536583
RET	0.08970455476586138	1.0938510628771503	0.1323643839023654	0.6777091549946641	0.4979561205863663	0.9993228105536583
CEMIP2	0.15502159502591578	1.1676831769813236	0.22878535338401265	0.6775853118783983	0.49803466162974086	0.9993228105536583
ADNP	-0.1839871914691689	0.8319464597703079	0.27153678715690954	-0.6775774045041291	0.4980396766936992	0.9993228105536583
OAS2	0.09788613508193486	1.1028372034911584	0.14448831129256665	0.6774675003553088	0.4981093835667445	0.9993228105536583
IFIH1	0.13694745245152895	1.1467678870959848	0.2021694009626836	0.6773896138555938	0.4981587863397987	0.9993228105536583
RPL10P16	0.1359940864771615	1.1456751185988505	0.2007707186447386	0.6773601618560793	0.4981774681826383	0.9993228105536583
RADX	-0.1461199296855146	0.8640540712374625	0.21575886903956631	-0.6772371876806549	0.49825547656421465	0.9993228105536583
RNF168	0.18574577798443948	1.2041161086399153	0.274310474069009	0.6771370237131774	0.49831902014467944	0.9993228105536583
IFITM10	0.16566835887904893	1.1801816400524374	0.2447042488486	0.677014639748037	0.4983966658440917	0.9993228105536583
GPAT2	0.09343256136668786	1.097936557503651	0.13801812536843142	0.6769586321888884	0.49843220161644597	0.9993228105536583
EEF1A1P12	0.12229671145357217	1.1300893624974249	0.18068656279548503	0.6768445287876609	0.4985046023070323	0.9993228105536583
ITGA3	0.10074619334931019	1.1059958970231893	0.1489173019684559	0.6765244334781901	0.4987077384674321	0.9993228105536583
LGI3	-0.06560978953754534	0.936496223627974	0.0969871458586439	-0.6764792278058147	0.49873643005196366	0.9993228105536583
ADGRL3	0.14129940407737052	1.1517694408327523	0.20891168395864068	0.6763595094343516	0.4988124183340954	0.9993228105536583
AC103706.1	0.10822475426442792	1.1142981605078985	0.16007176411209956	0.6761014652692728	0.49897622642456785	0.9993228105536583
TBC1D10B	0.24275345674474602	1.2747543032976285	0.3590506016937068	0.6760981755764618	0.49897831492717604	0.9993228105536583
UBE2A	0.258812813309863	1.2953913021218406	0.38300787389704744	0.6757375786468346	0.49920727255434194	0.9993228105536583
CCNL2	-0.10875625347712609	0.8969490190600589	0.16094498456933165	-0.6757355860957334	0.4992085378609379	0.9993228105536583
FSD1L	0.16189478696572857	1.1757365320051616	0.23961976679978453	0.6756320195445334	0.49927430687123375	0.9993228105536583
MIEF1	0.2228015037320608	1.24957251363682	0.32978447529164656	0.6755973080146517	0.4992963511469921	0.9993228105536583
STAC3	0.13389928665859577	1.1432776705318661	0.19819397123489255	0.6755971729326874	0.4992964369346	0.9993228105536583
MMP23A	0.18247374686318377	1.2001826419808703	0.2700928673472482	0.6755963186120875	0.49929697949515384	0.9993228105536583
TGIF2	0.1609685476201709	1.1746480227570766	0.23827400180395433	0.6755606839247684	0.49931961059405605	0.9993228105536583
VIL1	0.05327330791983817	1.0547178684773482	0.07887821878520734	0.6753868018357044	0.4994300485278975	0.9993228105536583
RALGAPA1	-0.15740156765429603	0.8543609062177719	0.2331445195184293	-0.6751244591955933	0.49959669506058146	0.9993228105536583
AP001062.2	0.16721430236712184	1.1820075451830425	0.2478244744126891	0.674728768267934	0.4998481035584206	0.9993228105536583
VKORC1L1	-0.1731564799547286	0.8410060039662325	0.25663405363928044	-0.6747213688099001	0.4998528055607576	0.9993228105536583
THTPA	0.17897904323823863	1.1959956797087223	0.2652864444579296	0.6746633572022637	0.49988966998145345	0.9993228105536583
MUC1	-0.0997469384697444	0.9050664265530011	0.14787822391871813	-0.6745208038512196	0.4999802639584954	0.9993228105536583
ZNF444	-0.1640152274933814	0.8487290977650872	0.24317137522595192	-0.6744841054625793	0.5000035875349618	0.9993228105536583
AL359711.2	-0.3407315247632478	0.7112498355436194	0.5052074718011735	-0.6744388073843534	0.5000323774204614	0.9993228105536583
CLEC4D	0.1783671563163361	1.1952640894417408	0.26448593490594574	0.6743918400793809	0.5000622291372969	0.9993228105536583
ZNF230	-0.32735155605888455	0.7208302862225309	0.48540738149236956	-0.6743852041401855	0.5000664469172724	0.9993228105536583
IGHV3-64	-0.055788982291068774	0.9457386824457447	0.0827432568942314	-0.6742420395946271	0.5001574464028549	0.9993228105536583
SERTAD4-AS1	0.11310315422429447	1.119747433669216	0.16781588005559375	0.673971701526851	0.5003293049757329	0.9993228105536583
ABHD5	0.19878423170455908	1.2199187177182895	0.29501005946200537	0.6738218759966071	0.500424565137289	0.9993228105536583
FBXW4P1	-0.22437402235742088	0.799016228540702	0.3330523670589557	-0.6736899195125763	0.5005084719947503	0.9993228105536583
KLHL36	-0.1723954314640908	0.8416462939311196	0.2559496588901099	-0.6735521047836501	0.5005961118840889	0.9993228105536583
CST1	0.041793309481600295	1.0426789446255114	0.06205937125606125	0.6734407493295125	0.5006669315906249	0.9993228105536583
RORA	-0.15631424598989443	0.8552903765653694	0.23213910271566318	-0.6733645653027133	0.5007153860752729	0.9993228105536583
ULK1	-0.14541700382561917	0.8646616507051257	0.2159707537498514	-0.6733180363580559	0.5007449805884434	0.9993228105536583
AP006545.2	0.21381942618533467	1.238399012168354	0.31756937442464894	0.6732998941498011	0.5007565201046531	0.9993228105536583
ORC2	0.21550232883061743	1.2404848717989017	0.3201001371146001	0.6732341034688927	0.5007983680467403	0.9993228105536583
LIPE	-0.1639175132685739	0.8488120347229412	0.24351030682353772	-0.6731440463723716	0.5008556543040166	0.9993228105536583
MIR6797	-0.10613997092181796	0.8992987635891164	0.15768192447107388	-0.6731270643598019	0.5008664571283161	0.9993228105536583
AP001330.4	0.18489867446836988	1.2030965295560134	0.2746951650569832	0.6731049468235606	0.500880527015569	0.9993228105536583
AC004825.2	-0.21806148059963307	0.8040760050719371	0.32403026374060784	-0.6729664016019049	0.500968666174771	0.9993228105536583
BCAP31	0.1939728044573039	1.2140632653979	0.2882528909756187	0.6729257902697348	0.5009945036913961	0.9993228105536583
NECAB1	-0.11185093196182234	0.8941775408577644	0.1662200743982401	-0.6729086866718825	0.5010053854589205	0.9993228105536583
CD300LB	-0.19050111464579494	0.8265448364238165	0.28314867649534453	-0.6727953561489705	0.5010774925403687	0.9993228105536583
SNX33	-0.19437573724672533	0.8233484834494871	0.2889477927707254	-0.6727019278564235	0.5011369408682889	0.9993228105536583
MAN1A1	0.12962020026053409	1.1383959387277096	0.19271888001698484	0.6725869320593307	0.5012101177072419	0.9993228105536583
TMEM127	-0.2203912180048979	0.8022048995648026	0.32769540429476757	-0.6725490047051507	0.5012342537774137	0.9993228105536583
RPS4Y1	0.028530561914440457	1.0289414567747637	0.04242814537137223	0.6724442387173264	0.5013009275705724	0.9993228105536583
SVIL-AS1	-0.23636939982040353	0.789488982972305	0.3515221352709621	-0.6724168298482941	0.5013183715380214	0.9993228105536583
AL513550.1	-0.16573497651139918	0.8472707510872024	0.24649062733301164	-0.6723784117255271	0.5013428227225671	0.9993228105536583
KIFBP	0.23379385924507864	1.2633840304250186	0.34778104100583684	0.6722444057586073	0.5014281156604883	0.9993228105536583
TRAJ5	-0.1415460594861668	0.8680151943303049	0.21060605624530518	-0.6720892172317202	0.5015269006056156	0.9993228105536583
BBX	0.18146123720573434	1.1989680604566864	0.26999987502345757	0.6720789674068146	0.5015334254738355	0.9993228105536583
AC006230.1	-0.16051025814919345	0.8517090865682589	0.23885465683720017	-0.6719997017206781	0.5015838862103494	0.9993228105536583
F2RL3	-0.10655409854771472	0.8989264162321644	0.1586060582931295	-0.6718160686572616	0.5017007978098549	0.9993228105536583
ERP27	0.09139035435537497	1.0956966317424754	0.13604178028050945	0.6717815230507416	0.5017227931851072	0.9993228105536583
ULBP3	0.17211967556303012	1.1878199777327372	0.25622313607505554	0.6717569623088644	0.5017384314532929	0.9993228105536583
AL391834.1	-0.1722122900379517	0.841800448349294	0.25636461789323656	-0.6717474956301098	0.5017444591276174	0.9993228105536583
DHX30	0.25641226262648714	1.2922853791006355	0.3817780327766692	0.6716265489703594	0.5018214723047616	0.9993228105536583
RPL18A	0.15576737675773764	1.168554338571094	0.23201286225410864	0.6713738852423438	0.5019823769367322	0.9993228105536583
NSD3	-0.17583250874855075	0.8387584562762568	0.26190865679391473	-0.6713505040305185	0.501997268246944	0.9993228105536583
C2orf68	-0.2188937275198134	0.8034070936814567	0.32606753454921283	-0.6713140816746236	0.5020204658250831	0.9993228105536583
TRIP12	0.1925406363850249	1.2123257672431444	0.28686629494084964	0.6711859837863691	0.5021020565073375	0.9993228105536583
AC022211.3	-0.10988161539969915	0.8959401945403379	0.1637131700351649	-0.6711837256348836	0.5021034948775052	0.9993228105536583
AC097448.1	0.2052094140736099	1.2277821529054669	0.30589358895316676	0.6708522881302624	0.5023146335917379	0.9993228105536583
SHISAL2A	-0.24559260334964272	0.7822408423181743	0.36610799047707787	-0.6708201124744896	0.5023351332492285	0.9993228105536583
ALOX12P2	-0.15798966359862943	0.8538586077481517	0.23555634655869523	-0.6707085837708985	0.5024061935079016	0.9993228105536583
FAM83A-AS1	0.08515580475357211	1.088886707207741	0.12697029661174575	0.6706750084546509	0.5024275869849801	0.9993228105536583
IGFBP3	0.06818461444245132	1.0705629316148997	0.10167482591685792	0.6706145186637211	0.5024661310084066	0.9993228105536583
CTC1	-0.16275719080814796	0.849797502010859	0.24277292172943177	-0.6704091611565287	0.5025969962338799	0.9993228105536583
SULT1A2	-0.15437757821716772	0.8569483948710716	0.23030493041066716	-0.6703181644521898	0.502654990156159	0.9993228105536583
ARMC7	-0.22010711920678896	0.8024328373895039	0.32836664437854984	-0.6703090066390653	0.5026608267997508	0.9993228105536583
HHLA2	0.050641024864325035	1.0519452033245216	0.07555471725153501	0.6702562951262475	0.5026944226690699	0.9993228105536583
SLC10A4	0.1398433615909717	1.1500936359100145	0.20865812252891758	0.6702032966466045	0.5027282026343922	0.9993228105536583
CIRBP-AS1	0.14786188294144695	1.1593527589114854	0.22063096429696102	0.6701773860827186	0.5027447178457733	0.9993228105536583
TPST1	0.16960426279407237	1.1848358748921626	0.2530800009841799	0.6701606690948069	0.5027553732886219	0.9993228105536583
AP005018.2	-0.09580698462572414	0.9086393805142564	0.14296628657281707	-0.6701369037582628	0.5027705215690232	0.9993228105536583
ICA1L	0.1860670333876817	1.2045029995880232	0.2777033181068226	0.6700209225303831	0.5028444527091764	0.9993228105536583
NEK6	0.18606439078587503	1.2044998165704262	0.27771357997319557	0.6699866488481897	0.5028663012445336	0.9993228105536583
TMEM161B-AS1	-0.22003296041511544	0.8024923470456787	0.32841434441895234	-0.669985840004672	0.5028668168662223	0.9993228105536583
WWP2	-0.2054067666755291	0.8143160124170694	0.3066165199802037	-0.6699142195234326	0.502912474609251	0.9993228105536583
AC084024.4	0.1956376926493114	1.2160862285292466	0.2920603237596156	0.6698537142290296	0.5029510481764665	0.9993228105536583
AC097639.1	-0.17232943626259684	0.8417018403807537	0.257293547308365	-0.6697775286842342	0.5029996205006617	0.9993228105536583
HSF4	-0.08428634575672296	0.9191680185466196	0.12584272001642807	-0.6697753016282535	0.5030010404042153	0.9993228105536583
LAPTM5	0.10791639721097357	1.1139546117810135	0.1611395689380702	0.6697076200597784	0.5030441931360177	0.9993228105536583
PLEKHA5	0.1468756677602176	1.1582099512400106	0.21931730499242388	0.6696948412953154	0.5030523409001098	0.9993228105536583
CCDC87	-0.21186278656844057	0.8090757060044136	0.3164421213461508	-0.6695151254427579	0.5031669354489632	0.9993228105536583
LOXL1-AS1	0.17738213275133632	1.1940873058221908	0.2650270240969945	0.6692982851681497	0.5033052204801605	0.9993228105536583
AL022718.1	-0.14409197117427286	0.8658081150082563	0.21530653725310156	-0.6692410412271268	0.5033417298709506	0.9993228105536583
PGM2L1	0.11446730239846338	1.121275977429437	0.171060616469104	0.6691622230832882	0.503392001277494	0.9993228105536583
AC078883.1	0.2118855584048585	1.236006426437235	0.316714229702773	0.6690118047544212	0.5034879477254752	0.9993228105536583
PTK2	0.1638331657542138	1.178017764992189	0.24491238441997915	0.668946023869787	0.5035299100232207	0.9993228105536583
AC022784.5	-0.19071791757794443	0.8263656585035779	0.28519503207082875	-0.668728049689797	0.5036689711740956	0.9993228105536583
LYRM2	0.24831902394018646	1.2818688138088248	0.37136060182988767	0.6686735822717567	0.503703722959367	0.9993228105536583
EFCAB7	0.2506317518361853	1.2848368583903476	0.37482327250761666	0.6686664628891	0.5037082654245839	0.9993228105536583
OGN	-0.0817586239443489	0.921494358527838	0.1222764214096575	-0.6686376899307223	0.5037266240010658	0.9993228105536583
AC074117.2	-0.17678011503169583	0.8379640199589188	0.2643911330018255	-0.6686310279190613	0.5037308747457381	0.9993228105536583
JPT2	-0.16614052454076647	0.8469272117693135	0.24851913349284588	-0.6685220659098635	0.503800401430309	0.9993228105536583
RAB36	-0.11974350323944262	0.8871479581140508	0.17914241417535207	-0.6684263120526704	0.5038615044133785	0.9993228105536583
RUSC1-AS1	-0.138402212685233	0.8707483952534572	0.20707459819134597	-0.6683688578612782	0.5038981692784077	0.9993228105536583
ASH1L	-0.12464314618259466	0.882811881170444	0.18652419668387388	-0.6682411633373398	0.5039796636317142	0.9993228105536583
C1orf74	0.25877542770023193	1.2953428740335624	0.3872835990257524	0.6681807036270201	0.5040182513065044	0.9993228105536583
CD6	-0.12463479063337028	0.8828192575793898	0.18653246624314315	-0.6681667440718342	0.5040271610443456	0.9993228105536583
AC116914.2	-0.14502386369924175	0.8650016507252039	0.21707341268165056	-0.6680867173352398	0.504078240009382	0.9993228105536583
PDCD6	-0.12779262331826818	0.8800358591392153	0.1913042055202495	-0.668007391529829	0.50412887428367	0.9993228105536583
PIGU	-0.19242783819030576	0.8249538462182102	0.2880959967651067	-0.6679295802475101	0.5041785444330105	0.9993228105536583
SNTB1	0.12600579309494625	1.134288739306355	0.18868807258316483	0.6677994606119516	0.5042616109286171	0.9993228105536583
PDPK1	-0.18280793167761322	0.8329281194811927	0.2737561176206512	-0.667776608122904	0.5042762003727002	0.9993228105536583
AC124242.1	-0.24804662752464804	0.780323557873832	0.3714815396218675	-0.6677226216331925	0.5043106672125459	0.9993228105536583
MAMDC4	-0.10452673704367475	0.9007507136737491	0.1565788675405672	-0.6675660559148792	0.5044106312016727	0.9993228105536583
SLC22A20P	0.17282484254213493	1.1886578845555453	0.25889049287356797	0.6675596335108985	0.5044147319975487	0.9993228105536583
C11orf71	-0.13601859847160155	0.8728263991007649	0.20379671555506487	-0.6674229174947129	0.5045020312801669	0.9993228105536583
PSMD10P2	0.17954388560817572	1.1966714195681691	0.26903538659205517	0.6673615983477387	0.5045411888820621	0.9993228105536583
MAU2	-0.2028126263125672	0.8164312048198871	0.30404017722798976	-0.6670586373210954	0.5047346793300522	0.9993228105536583
WFDC12	-0.08440247606873123	0.9190612814756624	0.1265520554721225	-0.6669388004316044	0.5048112256896771	0.9993228105536583
SAFB2	0.21439943175590534	1.239117498836994	0.3214890209729919	0.6668950345707666	0.5048391828581171	0.9993228105536583
PPIL1	0.13312026236438215	1.1423873762769416	0.19963246050530994	0.6668267376328878	0.5048828118490358	0.9993228105536583
SPRTN	-0.23794193048295234	0.7882484629723405	0.35683537309668667	-0.6668115002670448	0.5048925459518041	0.9993228105536583
ALCAM	-0.1486446952949675	0.861875288848494	0.22292468944811297	-0.6667933267641286	0.5049041558794953	0.9993228105536583
STRBP	-0.18473146590481682	0.831327493657373	0.2770682212894685	-0.6667363909331833	0.5049405295734406	0.9993228105536583
DSTYK	-0.16607780375154566	0.8469803333783456	0.2491367896136808	-0.6666129238041119	0.505019411809452	0.9993228105536583
ZSWIM1	-0.17638333880043724	0.8382965701343282	0.264636398265009	-0.6665120140571349	0.505083887122538	0.9993228105536583
B4GALNT4	0.07089216738788122	1.0734654650419586	0.1063701180493524	0.6664669428587968	0.5051126863326352	0.9993228105536583
TMEM198	-0.12498040202187181	0.8825141979090666	0.1875357015206666	-0.6664352494402186	0.5051329380411085	0.9993228105536583
AC093752.1	-0.18744682697593823	0.8290732013376563	0.2812732442679375	-0.6664225296785735	0.5051410659341713	0.9993228105536583
AL445187.1	-0.15845761798188096	0.8534591343449336	0.2377837099645814	-0.6663939174196739	0.5051593493415141	0.9993228105536583
COL6A3	0.09509983345103523	1.0997686433447489	0.14273685071671546	0.6662598549254554	0.5052450207334351	0.9993228105536583
MAP3K11	0.23313472805174879	1.2625515689822016	0.3499521763036746	0.6661902506628327	0.505289503709107	0.9993228105536583
MGST1	-0.1100988661822955	0.8957455719736325	0.16532266948924043	-0.6659635156052267	0.5054344207762078	0.9993228105536583
AC117503.2	-0.17250304071838968	0.841555729873899	0.2590484479599091	-0.6659103425513926	0.5054684093502884	0.9993228105536583
RPL7L1	0.18546063035874139	1.203772806738659	0.27853255367352026	0.6658490288216996	0.5055076029931853	0.9993228105536583
DCUN1D3	-0.17635387464028088	0.8383212702026107	0.2649693330829246	-0.6655633411927309	0.5056902445069824	0.9993228105536583
NAA80	0.18417326258182615	1.2022241055044598	0.27672501304435243	0.6655461338881844	0.5057012463308985	0.9993228105536583
CROCC	-0.1388920060976459	0.8703220128537622	0.2087112228696387	-0.6654745451057897	0.5057470193599571	0.9993228105536583
SFSWAP	-0.17137537560276744	0.8425052581876871	0.25764749517385693	-0.6651544409043283	0.50595171691122	0.9993228105536583
TFAP2E-AS1	-0.2643582257716614	0.7676984810123361	0.3974421879744458	-0.6651488789324468	0.505955274019672	0.9993228105536583
GHITM	0.2057665666276323	1.228466405466572	0.3093811103858027	0.6650909177067676	0.5059923433766895	0.9993228105536583
RERE	-0.14281978694066227	0.8669102833734598	0.21475871816805095	-0.665024396489945	0.5060348890749038	0.9993228105536583
HERC4	0.2056632048839442	1.2283394355988673	0.3092743800660645	0.6649862327426288	0.5060592987275654	0.9993228105536583
APOBEC3C	0.14886174363494056	1.1605125298730927	0.2238634535964345	0.6649667073541097	0.5060717874669436	0.9993228105536583
AL391988.1	-0.1690155532549538	0.8444957686258936	0.25420441807416094	-0.6648804711397488	0.5061269474180792	0.9993228105536583
TIGD5	0.19185610524649074	1.2114961764781689	0.28855766106138914	0.6648796103378255	0.5061274980355577	0.9993228105536583
DUOX1	-0.06778309608625376	0.9344631403092	0.10195915654991675	-0.6648063634487676	0.506174352032817	0.9993228105536583
ALOX15	-0.07757927046125494	0.9253536682770803	0.11670017561048522	-0.6647742392453148	0.5061949017118628	0.9993228105536583
AL031123.3	-0.1516652652748296	0.8592758620762463	0.22814786745980872	-0.6647674026650608	0.5061992750918776	0.9993228105536583
RTCA-AS1	-0.2835551884173533	0.7531015585100391	0.4265943575279161	-0.6646951217557949	0.5062455146129634	0.9993228105536583
BET1-AS1	-0.15512579994665304	0.8563074472763424	0.23339207370751228	-0.664657533061972	0.5062695617187116	0.9993228105536583
ABCA2	-0.1292150190702215	0.8787849896981962	0.19442569074929328	-0.6645984827017578	0.5063073399896947	0.9993228105536583
SP8	-0.11177774466377892	0.8942429856907869	0.16819783218080384	-0.664561149299616	0.5063312253064183	0.9993228105536583
TTC7A	-0.19866992077195955	0.8198204543798918	0.29898455497660376	-0.6644822197839148	0.5063817251056417	0.9993228105536583
AC087763.1	-0.1614797194031865	0.8508837877214231	0.2430176248970644	-0.6644773994132519	0.5063848093070615	0.9993228105536583
TAPBPL	0.13661454490638913	1.1463861829534663	0.20563717059296155	0.6643475229330212	0.5064679114537718	0.9993228105536583
TSSK4	-0.13520523572231624	0.8735366123717416	0.20352486863401895	-0.6643180100287599	0.5064867964401587	0.9993228105536583
ALG13-AS1	-0.1076357680232847	0.897954600653319	0.16207401165994328	-0.6641149121990109	0.5066167665728705	0.9993228105536583
SLC11A2	-0.20195545140618557	0.8171313291830954	0.3041792244161117	-0.6639357168256637	0.5067314551602318	0.9993228105536583
NDUFB8	0.21766313348224597	1.2431682153266868	0.3278847033491735	0.6638404636109251	0.5067924246586355	0.9993228105536583
MIR4324	0.12637847957848589	1.1347115521713516	0.1904222010149088	0.6636751329672493	0.5068982583390491	0.9993228105536583
SNHG19	-0.11905229744056182	0.8877613719003253	0.1794159365454939	-0.6635547528988548	0.5069753249576969	0.9993228105536583
